work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,CA,100,CA,M
2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M
2020,SE,FT,Data Engineer,42000,EUR,100000,GR,50,GR,L
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M
2023,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2020,MI,FT,Data Science Consultant,100000,USD,100000,US,100,US,L
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M
2023,MI,FT,Data Science Lead,50000,GBP,100000,GB,0,GB,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,0,US,L
2022,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
2020,MI,FT,Business Data Analyst,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2022,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M
2021,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,ML Engineer,131300,USD,131300,US,100,US,L
2023,SE,FT,Research Engineer,80000,EUR,100000,DE,100,DE,S
2022,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2022,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,ML Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
2020,EN,FT,Data Analyst,20000,EUR,100000,PT,100,PT,M
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L
2023,MI,FT,Data Engineer,35000,GBP,42533,GB,0,GB,M
2023,SE,FT,Data Science Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,ML Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,ML Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
2021,EN,FT,Data Science Consultant,54000,EUR,100000,DE,50,DE,L
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M
2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
2022,MI,FT,Data Analyst,45000,GBP,55410,GB,0,GB,M
2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
2022,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2022,SE,FT,Data Engineer,100000,GBP,100000,GB,100,GB,M
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,M
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,EN,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,EX,FT,Data Manager,164000,CAD,100000,CA,50,CA,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Research Scientist,100000,USD,100000,US,0,US,M
2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,30000,GBP,100000,GB,0,GB,M
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2020,EX,FT,Data Engineer,15000,USD,15000,NG,0,CA,M
2021,SE,FT,Machine Learning Engineer,100000,INR,100000,IN,100,IN,L
2021,EN,FT,Data Scientist,100000,USD,100000,UA,100,UA,L
2022,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2021,MI,FT,Data Scientist,100000,EUR,100000,ES,100,ES,M
2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L
2022,MI,FT,BI Data Analyst,65000,AUD,100000,AU,50,AU,L
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
2022,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2022,EX,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,EX,FT,Lead Data Engineer,150000,CAD,100000,CA,100,CA,S
2022,SE,FT,Data Architect,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Engineer,85000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Engineer,100000,INR,100000,IN,50,SG,M
2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Architect,66000,USD,66000,US,100,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M
2022,EN,FT,Data Analyst,50000,USD,50000,US,50,US,L
2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2022,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
2023,MI,FT,Data Scientist,50000,EUR,53654,RO,50,US,L
2021,MI,FT,Data Engineer,110000,PLN,100000,PL,100,PL,L
2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M
2022,MI,FT,Data Analyst,90000,SGD,100000,SG,50,SG,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M
2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S
2022,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,EN,FT,Data Scientist,112000,CHF,100000,CH,50,CH,L
2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2021,SE,FT,Research Scientist,50000,USD,50000,FR,100,US,S
2023,MI,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,50000,USD,50000,US,0,US,S
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L
2022,MI,FT,Data Engineer,62000,EUR,100000,FR,100,FR,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,SE,FT,Cloud Data Engineer,12000,EUR,100000,US,100,US,S
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M
2022,MI,FT,Business Data Analyst,1400000,INR,100000,IN,100,IN,M
2023,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2021,MI,FT,Research Scientist,80000,CAD,100000,CA,100,CA,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2022,MI,FT,Data Engineer,161000,USD,100000,US,100,US,M
2022,EN,FT,Data Analyst,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2021,EN,FT,Data Engineer,100000,INR,100000,IN,50,IN,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2023,EX,FT,Data Scientist,185000,USD,185000,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Analyst,38000,EUR,100000,ES,0,ES,M
2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M
2023,MI,FT,Data Engineer,100000,GBP,100000,GB,100,GB,M
2022,MI,FT,Business Data Analyst,48000,BRL,100000,BR,100,BR,M
2023,EX,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,100,US,L
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2021,EN,FT,Research Scientist,60000,GBP,100000,GB,50,GB,L
2022,EN,FT,Data Science Consultant,100000,EUR,100000,IT,50,IT,M
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L
2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2022,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Analytics Manager,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,US,L
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,153400,USD,153400,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
2021,MI,FT,Big Data Engineer,100000,USD,100000,US,0,US,S
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
2022,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Analytics Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2020,EN,FT,AI Scientist,300000,DKK,100000,DK,50,DK,S
2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2021,EN,FT,Data Engineer,100000,INR,100000,IN,100,IN,L
2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,MI,FT,Machine Learning Developer,100000,CAD,100000,CA,100,CA,M
2020,MI,FT,Data Scientist,100000,HUF,100000,HU,50,US,L
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
2021,MI,FT,Machine Learning Engineer,100000,EUR,100000,SI,50,SI,L
2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,MI,FT,Data Specialist,165000,USD,165000,US,0,US,M
2022,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M
2022,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
2022,SE,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
2021,EN,FT,Data Analyst,56000,AUD,100000,AU,50,AU,L
2022,MI,FT,Business Data Analyst,90000,CAD,100000,CA,50,CA,L
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2023,EN,FT,Data Scientist,100000,BRL,100000,BR,100,BR,L
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
2020,MI,FT,Data Scientist,100000,EUR,100000,ES,100,ES,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M
2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,0,US,M
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M
2021,MI,FT,ML Engineer,100000,JPY,100000,JP,50,JP,S
2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2022,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2023,SE,FT,Research Engineer,139000,USD,139000,US,0,US,M
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,Data Scientist,107000,GBP,100000,GB,100,GB,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2022,SE,FT,Lead Data Scientist,100000,EUR,100000,PT,50,PT,S
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,L
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2021,MI,FT,Research Scientist,48000,EUR,100000,FR,50,FR,S
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,EN,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M
2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2020,MI,FT,Data Analyst,100000,USD,100000,PK,50,PK,L
2023,MI,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,AI Scientist,100000,USD,100000,US,0,US,L
2022,EN,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,130000,USD,130000,CA,100,CA,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,SE,FT,Data Engineer,85000,USD,85000,US,0,US,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
2022,EN,FT,ML Engineer,20000,EUR,100000,PT,100,PT,L
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2020,EN,FT,Data Engineer,48000,EUR,100000,PK,100,DE,L
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Engineer,183000,USD,183000,US,100,US,L
2022,MI,FT,Data Specialist,135000,USD,135000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Analytics Engineer,100000,GBP,100000,GB,100,GB,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M
2023,EX,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2022,EN,FT,3D Computer Vision Researcher,50000,USD,50000,US,100,US,S
2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M
2020,SE,FT,Principal Data Scientist,130000,EUR,100000,DE,100,DE,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FR,50,FR,M
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
2021,MI,FT,Data Analyst,1250000,INR,100000,IN,50,IN,L
2022,EN,FT,Machine Learning Engineer,100000,GBP,100000,GB,100,GB,L
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2021,MI,FT,Data Scientist,160000,SGD,100000,SG,100,US,M
2022,SE,FT,ETL Developer,100000,USD,100000,US,100,US,M
2020,EX,FT,Data Engineer,70000,EUR,100000,ES,50,ES,L
2021,SE,FT,Data Science Manager,100000,INR,100000,IN,50,US,L
2022,EN,PT,Data Analyst,24000,EUR,100000,ES,100,US,L
2022,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2022,SE,FT,Data Operations Analyst,81000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
